trade_num,position_id,entry_deal_ticket,exit_deal_ticket,symbol,direction,grid_level,level_number,volume_lots,open_time,close_time,duration_seconds,duration_formatted,open_price,close_price,price_change,points_captured,gross_profit_usd,commission_usd,swap_usd,net_profit_usd,is_win,exit_type,exit_comment,sl_recorded_price,sl_slippage_points,account_balance_after_trade,cumulative_net_profit,day_of_week,hour_of_day,date
1746,11000096,3678631,3682989,XAUUSD.u,BUY,STR B4,4,0.01,2026-08-28 03:10:04.169,2026-08-28 03:53:47.793,2623.62,43m 43s,4600.66,4576.55,-24.11,-24.11,-24.11,0.0,0.0,-24.11,0,BASKET_CLOSE,STR CLOSE,,,3494.69,2494.69,Friday,3,2026-08-28
1747,11000099,3678652,3682988,XAUUSD.u,BUY,STR B5,5,0.01,2026-08-28 03:10:08.162,2026-08-28 03:53:47.672,2619.51,43m 39s,4602.19,4576.58,-25.61,-25.61,-25.61,0.0,0.0,-25.61,0,BASKET_CLOSE,STR CLOSE,,,3469.08,2469.08,Friday,3,2026-08-28
1748,11003687,3678900,3682982,XAUUSD.u,BUY,STR B3,3,0.01,2026-08-28 03:11:03.489,2026-08-28 03:53:47.209,2563.72,42m 43s,4599.13,4576.57,-22.56,-22.56,-22.56,0.0,0.0,-22.56,0,BASKET_CLOSE,STR CLOSE,,,3446.52,2446.52,Friday,3,2026-08-28
1749,11003733,3679033,3682980,XAUUSD.u,BUY,STR B2,2,0.01,2026-08-28 03:11:42.679,2026-08-28 03:53:47.095,2524.42,42m 4s,4597.6,4576.57,-21.03,-21.03,-21.03,0.0,0.0,-21.03,0,BASKET_CLOSE,STR CLOSE,,,3425.49,2425.49,Friday,3,2026-08-28
1750,11003954,3680359,3682977,XAUUSD.u,BUY,STR B1,1,0.01,2026-08-28 03:18:38.971,2026-08-28 03:53:46.980,2108.01,35m 8s,4596.07,4576.59,-19.48,-19.48,-19.48,0.0,0.0,-19.48,0,BASKET_CLOSE,STR CLOSE,,,3406.01,2406.01,Friday,3,2026-08-28
1751,11002816,3681511,3682085,XAUUSD.u,SELL,STR S2,2,0.01,2026-08-28 03:24:56.682,2026-08-28 03:27:31.690,155.01,2m 35s,4591.48,4586.71,-4.77,4.77,4.77,0.0,0.0,4.77,1,TRAILING_STOP,[sl 4586.71],4586.71,0.0,3410.78,2410.78,Friday,3,2026-08-28
1752,11000102,3682059,3682654,XAUUSD.u,SELL,STR S6,6,0.01,2026-08-28 03:27:24.526,2026-08-28 03:41:46.699,862.17,14m 22s,4585.36,4579.99,-5.37,5.37,5.37,0.0,0.0,5.37,1,TRAILING_STOP,[sl 4579.99],4579.99,0.0,3416.15,2416.15,Friday,3,2026-08-28
1753,11007057,3682263,3682282,XAUUSD.u,SELL,STR S4,4,0.01,2026-08-28 03:30:46.804,2026-08-28 03:32:34.878,108.07,1m 48s,4588.42,4587.96,-0.46,0.46,0.46,0.0,0.0,0.46,1,TRAILING_STOP,[sl 4587.96],4587.96,0.0,3416.61,2416.61,Friday,3,2026-08-28
1754,11007098,3682287,3682666,XAUUSD.u,SELL,STR S4,4,0.01,2026-08-28 03:32:38.170,2026-08-28 03:42:02.255,564.09,9m 24s,4588.42,4580.01,-8.41,8.41,8.41,0.0,0.0,8.41,1,TRAILING_STOP,[sl 4580.01],4580.01,0.0,3425.02,2425.02,Friday,3,2026-08-28
1755,11000104,3682447,3682665,XAUUSD.u,SELL,STR S7,7,0.04,2026-08-28 03:38:22.772,2026-08-28 03:42:02.255,219.48,3m 39s,4583.83,4580.01,-3.82,3.82,15.28,0.0,0.0,15.28,1,TRAILING_STOP,[sl 4580.01],4580.01,0.0,3440.3,2440.3,Friday,3,2026-08-28
1756,11000107,3682522,3682679,XAUUSD.u,SELL,STR S8,8,0.04,2026-08-28 03:39:03.675,2026-08-28 03:43:00.178,236.5,3m 56s,4582.3,4581.54,-0.76,0.76,3.04,0.0,0.0,3.04,1,TRAILING_STOP,[sl 4581.54],4581.54,0.0,3443.34,2443.34,Friday,3,2026-08-28
1757,11000109,3682576,3682987,XAUUSD.u,SELL,STR S9,9,0.04,2026-08-28 03:39:53.735,2026-08-28 03:53:47.558,833.82,13m 53s,4580.77,4576.62,-4.15,4.15,16.6,0.0,0.0,16.6,1,BASKET_CLOSE,STR CLOSE,,,3459.94,2459.94,Friday,3,2026-08-28
1758,11000113,3682614,3682985,XAUUSD.u,SELL,STR S10,10,0.04,2026-08-28 03:40:22.885,2026-08-28 03:53:47.444,804.56,13m 24s,4579.24,4576.62,-2.62,2.62,10.48,0.0,0.0,10.48,1,BASKET_CLOSE,STR CLOSE,,,3470.42,2470.42,Friday,3,2026-08-28
1759,11007487,3682683,3682780,XAUUSD.u,SELL,STR S8,8,0.04,2026-08-28 03:43:14.656,2026-08-28 03:48:33.175,318.52,5m 18s,4582.3,4580.92,-1.38,1.38,5.52,0.0,0.0,5.52,1,TRAILING_STOP,[sl 4580.92],4580.92,0.0,3475.94,2475.94,Friday,3,2026-08-28
1760,11007611,3682799,3682976,XAUUSD.u,SELL,STR S8,8,0.04,2026-08-28 03:49:41.744,2026-08-28 03:53:46.859,245.12,4m 5s,4582.3,4576.66,-5.64,5.64,22.56,0.0,0.0,22.56,1,BASKET_CLOSE,STR CLOSE,,,3498.5,2498.5,Friday,3,2026-08-28
1761,11000115,3682931,3682984,XAUUSD.u,SELL,STR S11,11,0.04,2026-08-28 03:53:19.230,2026-08-28 03:53:47.326,28.1,28s,4577.71,4576.62,-1.09,1.09,4.36,0.0,0.0,4.36,1,BASKET_CLOSE,STR CLOSE,,,3502.86,2502.86,Friday,3,2026-08-28
1762,11007813,3683057,3683378,XAUUSD.u,BUY,STR B1,1,0.01,2026-08-28 03:55:09.481,2026-08-28 04:12:59.173,1069.69,17m 49s,4577.72,4578.87,1.15,1.15,1.15,0.0,0.0,1.15,1,TRAILING_STOP,[sl 4578.87],4578.87,0.0,3504.01,2504.01,Friday,3,2026-08-28
1763,11007815,3683259,3683436,XAUUSD.u,BUY,STR B2,2,0.01,2026-08-28 04:07:14.724,2026-08-28 04:16:25.621,550.9,9m 10s,4579.25,4579.75,0.5,0.5,0.5,0.0,0.0,0.5,1,TRAILING_STOP,[sl 4579.75],4579.75,0.0,3504.51,2504.51,Friday,4,2026-08-28
1764,11007818,3683273,3683702,XAUUSD.u,BUY,STR B3,3,0.01,2026-08-28 04:08:54.725,2026-08-28 04:25:00.799,966.07,16m 6s,4580.78,4584.04,3.26,3.26,3.26,0.0,0.0,3.26,1,BASKET_CLOSE,STR CLOSE,,,3507.77,2507.77,Friday,4,2026-08-28
1765,11007820,3683393,3683701,XAUUSD.u,BUY,STR B4,4,0.01,2026-08-28 04:13:34.263,2026-08-28 04:25:00.685,686.42,11m 26s,4582.31,4584.04,1.73,1.73,1.73,0.0,0.0,1.73,1,BASKET_CLOSE,STR CLOSE,,,3509.5,2509.5,Friday,4,2026-08-28
1766,11008337,3683443,3683699,XAUUSD.u,BUY,STR B2,2,0.01,2026-08-28 04:16:42.776,2026-08-28 04:25:00.457,497.68,8m 17s,4579.25,4584.08,4.83,4.83,4.83,0.0,0.0,4.83,1,BASKET_CLOSE,STR CLOSE,,,3514.33,2514.33,Friday,4,2026-08-28
1767,11007822,3683575,3683700,XAUUSD.u,BUY,STR B5,5,0.01,2026-08-28 04:24:43.657,2026-08-28 04:25:00.570,16.91,16s,4583.84,4584.04,0.2,0.2,0.2,0.0,0.0,0.2,1,BASKET_CLOSE,STR CLOSE,,,3514.53,2514.53,Friday,4,2026-08-28
1768,11008609,3683818,3684219,XAUUSD.u,BUY,STR B1,1,0.01,2026-08-28 04:30:32.168,2026-08-28 04:41:55.092,682.92,11m 22s,4585.76,4586.68,0.92,0.92,0.92,0.0,0.0,0.92,1,TRAILING_STOP,[sl 4586.68],4586.68,0.0,3515.45,2515.45,Friday,4,2026-08-28
1769,11008611,3684069,3691931,XAUUSD.u,BUY,STR B2,2,0.01,2026-08-28 04:38:05.373,2026-08-28 08:48:11.183,15005.81,4h 10m 5s,4587.29,4592.59,5.3,5.3,5.3,0.0,0.0,5.3,1,TRAILING_STOP,[sl 4592.59],4592.59,0.0,3520.75,2520.75,Friday,4,2026-08-28
1770,11008613,3684147,3691933,XAUUSD.u,BUY,STR B3,3,0.01,2026-08-28 04:38:55.518,2026-08-28 08:48:11.183,14955.67,4h 9m 15s,4588.82,4592.59,3.77,3.77,3.77,0.0,0.0,3.77,1,TRAILING_STOP,[sl 4592.59],4592.59,0.0,3524.52,2524.52,Friday,4,2026-08-28
1771,11009175,3684225,3685078,XAUUSD.u,BUY,STR B1,1,0.01,2026-08-28 04:42:19.184,2026-08-28 05:20:42.657,2303.47,38m 23s,4585.76,4585.79,0.03,0.03,0.03,0.0,0.0,0.03,1,TRAILING_STOP,[sl 4585.79],4585.79,0.0,3524.55,2524.55,Friday,4,2026-08-28
1772,11008610,3684420,3687191,XAUUSD.u,SELL,STR S1,1,0.01,2026-08-28 04:45:44.676,2026-08-28 06:09:33.125,5028.45,1h 23m 48s,4582.7,4579.6,-3.1,3.1,3.1,0.0,0.0,3.1,1,TRAILING_STOP,[sl 4579.60],4579.6,0.0,3527.65,2527.65,Friday,4,2026-08-28
1773,11010300,3685252,3691934,XAUUSD.u,BUY,STR B1,1,0.01,2026-08-28 05:30:49.544,2026-08-28 08:48:11.183,11841.64,3h 17m 21s,4585.76,4592.59,6.83,6.83,6.83,0.0,0.0,6.83,1,TRAILING_STOP,[sl 4592.59],4592.59,0.0,3534.48,2534.48,Friday,5,2026-08-28
1774,11008612,3685578,3687345,XAUUSD.u,SELL,STR S2,2,0.01,2026-08-28 05:42:09.383,2026-08-28 06:16:16.812,2047.43,34m 7s,4581.17,4581.13,-0.04,0.04,0.04,0.0,0.0,0.04,1,TRAILING_STOP,[sl 4581.13],4581.13,0.0,3534.52,2534.52,Friday,5,2026-08-28
1775,11008614,3685643,3689163,XAUUSD.u,SELL,STR S3,3,0.01,2026-08-28 05:46:14.309,2026-08-28 07:37:05.627,6651.32,1h 50m 51s,4579.64,4578.38,-1.26,1.26,1.26,0.0,0.0,1.26,1,TRAILING_STOP,[sl 4578.38],4578.38,0.0,3535.78,2535.78,Friday,5,2026-08-28
1776,11008616,3687156,3689495,XAUUSD.u,SELL,STR S4,4,0.01,2026-08-28 06:07:26.337,2026-08-28 07:46:02.992,5916.65,1h 38m 36s,4578.11,4573.34,-4.77,4.77,4.77,0.0,0.0,4.77,1,TRAILING_STOP,[sl 4573.34],4573.34,0.0,3540.55,2540.55,Friday,6,2026-08-28
1777,11012481,3687351,3689160,XAUUSD.u,SELL,STR S2,2,0.01,2026-08-28 06:16:25.835,2026-08-28 07:37:00.270,4834.44,1h 20m 34s,4581.17,4576.84,-4.33,4.33,4.33,0.0,0.0,4.33,1,TRAILING_STOP,[sl 4576.84],4576.84,0.0,3544.88,2544.88,Friday,6,2026-08-28
1778,11012528,3687686,3688046,XAUUSD.u,SELL,STR S1,1,0.01,2026-08-28 06:32:25.393,2026-08-28 06:48:26.642,961.25,16m 1s,4582.7,4581.3,-1.4,1.4,1.4,0.0,0.0,1.4,1,TRAILING_STOP,[sl 4581.30],4581.3,0.0,3546.28,2546.28,Friday,6,2026-08-28
1779,11013294,3688102,3688689,XAUUSD.u,SELL,STR S1,1,0.01,2026-08-28 06:52:00.351,2026-08-28 07:19:40.759,1660.41,27m 40s,4582.7,4581.62,-1.08,1.08,1.08,0.0,0.0,1.08,1,TRAILING_STOP,[sl 4581.62],4581.62,0.0,3547.36,2547.36,Friday,6,2026-08-28
1780,11013968,3688737,3688979,XAUUSD.u,SELL,STR S1,1,0.01,2026-08-28 07:23:06.461,2026-08-28 07:31:08.729,482.27,8m 2s,4582.7,4581.63,-1.07,1.07,1.07,0.0,0.0,1.07,1,TRAILING_STOP,[sl 4581.63],4581.63,0.0,3548.43,2548.43,Friday,7,2026-08-28
1781,11014233,3688983,3689049,XAUUSD.u,SELL,STR S1,1,0.01,2026-08-28 07:31:32.186,2026-08-28 07:34:23.245,171.06,2m 51s,4582.7,4579.38,-3.32,3.32,3.32,0.0,0.0,3.32,1,TRAILING_STOP,[sl 4579.38],4579.38,0.0,3551.75,2551.75,Friday,7,2026-08-28
1782,11008618,3689119,3689496,XAUUSD.u,SELL,STR S5,5,0.01,2026-08-28 07:36:50.153,2026-08-28 07:46:02.992,552.84,9m 12s,4576.58,4573.34,-3.24,3.24,3.24,0.0,0.0,3.24,1,TRAILING_STOP,[sl 4573.34],4573.34,0.0,3554.99,2554.99,Friday,7,2026-08-28
1783,11008620,3689212,3689536,XAUUSD.u,SELL,STR S6,6,0.01,2026-08-28 07:39:16.175,2026-08-28 07:47:38.438,502.26,8m 22s,4575.05,4574.86,-0.19,0.19,0.19,0.0,0.0,0.19,1,TRAILING_STOP,[sl 4574.86],4574.86,0.0,3555.18,2555.18,Friday,7,2026-08-28
1784,11008624,3689403,3693304,XAUUSD.u,SELL,STR S8,8,0.04,2026-08-28 07:43:35.837,2026-08-28 08:58:15.652,4479.81,1h 14m 39s,4571.99,4611.09,39.1,-39.1,-156.4,0.0,0.0,-156.4,0,BASKET_CLOSE,STR CLOSE,,,3398.78,2398.78,Friday,7,2026-08-28
1785,11014794,3689551,3693297,XAUUSD.u,SELL,STR S6,6,0.01,2026-08-28 07:47:50.170,2026-08-28 08:58:14.971,4224.8,1h 10m 24s,4575.05,4611.02,35.97,-35.97,-35.97,0.0,0.0,-35.97,0,BASKET_CLOSE,STR CLOSE,,,3362.81,2362.81,Friday,7,2026-08-28
1786,11014984,3689783,3690012,XAUUSD.u,SELL,STR S5,5,0.01,2026-08-28 07:55:28.079,2026-08-28 08:02:15.264,407.19,6m 47s,4576.58,4575.59,-0.99,0.99,0.99,0.0,0.0,0.99,1,TRAILING_STOP,[sl 4575.59],4575.59,0.0,3363.8,2363.8,Friday,7,2026-08-28
1787,11015370,3690124,3693296,XAUUSD.u,SELL,STR S5,5,0.01,2026-08-28 08:05:27.803,2026-08-28 08:58:14.858,3167.05,52m 47s,4576.58,4611.01,34.43,-34.43,-34.43,0.0,0.0,-34.43,0,BASKET_CLOSE,STR CLOSE,,,3329.37,2329.37,Friday,8,2026-08-28
1788,11015511,3690211,3693295,XAUUSD.u,SELL,STR S4,4,0.01,2026-08-28 08:08:09.367,2026-08-28 08:58:14.739,3005.37,50m 5s,4578.11,4611.01,32.9,-32.9,-32.9,0.0,0.0,-32.9,0,BASKET_CLOSE,STR CLOSE,,,3296.47,2296.47,Friday,8,2026-08-28
1789,11015603,3690332,3693294,XAUUSD.u,SELL,STR S3,3,0.01,2026-08-28 08:09:00.961,2026-08-28 08:58:14.627,2953.67,49m 13s,4579.64,4610.83,31.19,-31.19,-31.19,0.0,0.0,-31.19,0,BASKET_CLOSE,STR CLOSE,,,3265.28,2265.28,Friday,8,2026-08-28
1790,11015677,3690383,3693293,XAUUSD.u,SELL,STR S2,2,0.01,2026-08-28 08:10:15.425,2026-08-28 08:58:14.514,2879.09,47m 59s,4581.17,4610.83,29.66,-29.66,-29.66,0.0,0.0,-29.66,0,BASKET_CLOSE,STR CLOSE,,,3235.62,2235.62,Friday,8,2026-08-28
1791,11015765,3690459,3693292,XAUUSD.u,SELL,STR S1,1,0.01,2026-08-28 08:11:58.176,2026-08-28 08:58:14.401,2776.22,46m 16s,4582.7,4610.83,28.13,-28.13,-28.13,0.0,0.0,-28.13,0,BASKET_CLOSE,STR CLOSE,,,3207.49,2207.49,Friday,8,2026-08-28
1792,11008615,3691667,3692447,XAUUSD.u,BUY,STR B4,4,0.01,2026-08-28 08:45:49.565,2026-08-28 08:50:16.248,266.68,4m 26s,4590.35,4599.42,9.07,9.07,9.07,0.0,0.0,9.07,1,TRAILING_STOP,[sl 4599.42],4599.42,0.0,3216.56,2216.56,Friday,8,2026-08-28
1793,11008617,3691741,3692453,XAUUSD.u,BUY,STR B5,5,0.01,2026-08-28 08:46:41.786,2026-08-28 08:50:16.745,214.96,3m 34s,4591.88,4599.39,7.51,7.51,7.51,0.0,0.0,7.51,1,TRAILING_STOP,[sl 4599.39],4599.39,0.0,3224.07,2224.07,Friday,8,2026-08-28
1794,11008619,3691844,3692449,XAUUSD.u,BUY,STR B6,6,0.01,2026-08-28 08:47:49.681,2026-08-28 08:50:16.304,146.62,2m 26s,4593.41,4599.4,5.99,5.99,5.99,0.0,0.0,5.99,1,TRAILING_STOP,[sl 4599.40],4599.4,0.0,3230.06,2230.06,Friday,8,2026-08-28
1795,11008621,3692168,3692450,XAUUSD.u,BUY,STR B7,7,0.04,2026-08-28 08:48:53.668,2026-08-28 08:50:16.304,82.64,1m 22s,4594.94,4599.4,4.46,4.46,17.84,0.0,0.0,17.84,1,TRAILING_STOP,[sl 4599.40],4599.4,0.0,3247.9,2247.9,Friday,8,2026-08-28
1796,11008623,3692207,3692558,XAUUSD.u,BUY,STR B8,8,0.04,2026-08-28 08:49:02.927,2026-08-28 08:50:35.282,92.36,1m 32s,4596.47,4597.85,1.38,1.38,5.52,0.0,0.0,5.52,1,TRAILING_STOP,[sl 4597.85],4597.85,0.0,3253.42,2253.42,Friday,8,2026-08-28
1797,11008625,3692268,3692937,XAUUSD.u,BUY,STR B9,9,0.04,2026-08-28 08:49:38.658,2026-08-28 08:52:42.663,184.0,3m 4s,4598.0,4604.67,6.67,6.67,26.68,0.0,0.0,26.68,1,TRAILING_STOP,[sl 4604.67],4604.67,0.0,3280.1,2280.1,Friday,8,2026-08-28
1798,11008627,3692323,3692938,XAUUSD.u,BUY,STR B10,10,0.04,2026-08-28 08:49:56.356,2026-08-28 08:52:42.663,166.31,2m 46s,4599.53,4604.65,5.12,5.12,20.48,0.0,0.0,20.48,1,TRAILING_STOP,[sl 4604.65],4604.65,0.0,3300.58,2300.58,Friday,8,2026-08-28
1799,11008629,3692395,3692939,XAUUSD.u,BUY,STR B11,11,0.04,2026-08-28 08:50:08.291,2026-08-28 08:52:42.663,154.37,2m 34s,4601.06,4604.65,3.59,3.59,14.36,0.0,0.0,14.36,1,TRAILING_STOP,[sl 4604.65],4604.65,0.0,3314.94,2314.94,Friday,8,2026-08-28
1800,11008631,3692662,3692993,XAUUSD.u,BUY,STR B12,12,0.04,2026-08-28 08:51:50.265,2026-08-28 08:53:33.201,102.94,1m 42s,4602.59,4603.75,1.16,1.16,4.64,0.0,0.0,4.64,1,TRAILING_STOP,[sl 4603.75],4603.75,0.0,3319.58,2319.58,Friday,8,2026-08-28
1801,11008634,3692858,3693303,XAUUSD.u,BUY,STR B13,13,0.04,2026-08-28 08:52:13.280,2026-08-28 08:58:15.539,362.26,6m 2s,4604.12,4611.08,6.96,6.96,27.84,0.0,0.0,27.84,1,BASKET_CLOSE,STR CLOSE,,,3347.42,2347.42,Friday,8,2026-08-28
1802,11008636,3692914,3693302,XAUUSD.u,BUY,STR B14,14,0.15,2026-08-28 08:52:32.180,2026-08-28 08:58:15.426,343.25,5m 43s,4605.65,4611.08,5.43,5.43,81.45,0.0,0.0,81.45,1,BASKET_CLOSE,STR CLOSE,,,3428.87,2428.87,Friday,8,2026-08-28
1803,11008638,3693111,3693301,XAUUSD.u,BUY,STR B15,15,0.15,2026-08-28 08:56:06.631,2026-08-28 08:58:15.312,128.68,2m 8s,4607.18,4611.08,3.9,3.9,58.5,0.0,0.0,58.5,1,BASKET_CLOSE,STR CLOSE,,,3487.37,2487.37,Friday,8,2026-08-28
1804,11008640,3693178,3693299,XAUUSD.u,BUY,STR B16,16,0.15,2026-08-28 08:56:53.312,2026-08-28 08:58:15.197,81.89,1m 21s,4608.71,4611.01,2.3,2.3,34.5,0.0,0.0,34.5,1,BASKET_CLOSE,STR CLOSE,,,3521.87,2521.87,Friday,8,2026-08-28
1805,11008642,3693221,3693298,XAUUSD.u,BUY,STR B17,17,0.15,2026-08-28 08:57:05.753,2026-08-28 08:58:15.084,69.33,1m 9s,4610.24,4611.01,0.77,0.77,11.55,0.0,0.0,11.55,1,BASKET_CLOSE,STR CLOSE,,,3533.42,2533.42,Friday,8,2026-08-28
1806,11018657,3693465,3694581,XAUUSD.u,SELL,STR S1,1,0.01,2026-08-28 09:00:43.263,2026-08-28 09:14:07.406,804.14,13m 24s,4609.65,4603.21,-6.44,6.44,6.44,0.0,0.0,6.44,1,BASKET_CLOSE,STR CLOSE,,,3539.86,2539.86,Friday,9,2026-08-28
1807,11018659,3693490,3694580,XAUUSD.u,SELL,STR S2,2,0.01,2026-08-28 09:00:52.257,2026-08-28 09:14:07.293,795.04,13m 15s,4608.11,4603.21,-4.9,4.9,4.9,0.0,0.0,4.9,1,BASKET_CLOSE,STR CLOSE,,,3544.76,2544.76,Friday,9,2026-08-28
1808,11018661,3693548,3694579,XAUUSD.u,SELL,STR S3,3,0.01,2026-08-28 09:01:11.433,2026-08-28 09:14:07.180,775.75,12m 55s,4606.57,4603.25,-3.32,3.32,3.32,0.0,0.0,3.32,1,BASKET_CLOSE,STR CLOSE,,,3548.08,2548.08,Friday,9,2026-08-28
1809,11018663,3693873,3694578,XAUUSD.u,SELL,STR S4,4,0.01,2026-08-28 09:06:34.162,2026-08-28 09:14:07.065,452.9,7m 32s,4605.03,4603.35,-1.68,1.68,1.68,0.0,0.0,1.68,1,BASKET_CLOSE,STR CLOSE,,,3549.76,2549.76,Friday,9,2026-08-28
1810,11018665,3693937,3694577,XAUUSD.u,SELL,STR S5,5,0.01,2026-08-28 09:07:20.350,2026-08-28 09:14:06.953,406.6,6m 46s,4603.49,4603.35,-0.14,0.14,0.14,0.0,0.0,0.14,1,BASKET_CLOSE,STR CLOSE,,,3549.9,2549.9,Friday,9,2026-08-28
1811,11018667,3693963,3694576,XAUUSD.u,SELL,STR S6,6,0.01,2026-08-28 09:07:38.424,2026-08-28 09:14:06.840,388.42,6m 28s,4601.95,4603.35,1.4,-1.4,-1.4,0.0,0.0,-1.4,0,BASKET_CLOSE,STR CLOSE,,,3548.5,2548.5,Friday,9,2026-08-28
1812,11018669,3694186,3694575,XAUUSD.u,SELL,STR S7,7,0.04,2026-08-28 09:09:13.079,2026-08-28 09:14:06.727,293.65,4m 53s,4600.41,4603.35,2.94,-2.94,-11.76,0.0,0.0,-11.76,0,BASKET_CLOSE,STR CLOSE,,,3536.74,2536.74,Friday,9,2026-08-28
1813,11020003,3694604,3696237,XAUUSD.u,SELL,STR S1,1,0.01,2026-08-28 09:14:44.604,2026-08-28 09:53:51.861,2347.26,39m 7s,4601.74,4612.25,10.51,-10.51,-10.51,0.0,0.0,-10.51,0,BASKET_CLOSE,STR CLOSE,,,3526.23,2526.23,Friday,9,2026-08-28
1814,11020002,3694752,3695057,XAUUSD.u,BUY,STR B1,1,0.01,2026-08-28 09:17:50.589,2026-08-28 09:23:48.449,357.86,5m 57s,4604.8,4608.64,3.84,3.84,3.84,0.0,0.0,3.84,1,TRAILING_STOP,[sl 4608.64],4608.64,0.0,3530.07,2530.07,Friday,9,2026-08-28
1815,11020004,3694834,3695084,XAUUSD.u,BUY,STR B2,2,0.01,2026-08-28 09:19:20.301,2026-08-28 09:24:36.063,315.76,5m 15s,4606.33,4607.1,0.77,0.77,0.77,0.0,0.0,0.77,1,TRAILING_STOP,[sl 4607.10],4607.1,0.0,3530.84,2530.84,Friday,9,2026-08-28
1816,11020006,3694896,3695639,XAUUSD.u,BUY,STR B3,3,0.01,2026-08-28 09:20:28.248,2026-08-28 09:37:46.417,1038.17,17m 18s,4607.86,4612.91,5.05,5.05,5.05,0.0,0.0,5.05,1,TRAILING_STOP,[sl 4612.91],4612.91,0.0,3535.89,2535.89,Friday,9,2026-08-28
1817,11020009,3694997,3695640,XAUUSD.u,BUY,STR B4,4,0.01,2026-08-28 09:22:30.017,2026-08-28 09:37:46.417,916.4,15m 16s,4609.39,4612.91,3.52,3.52,3.52,0.0,0.0,3.52,1,TRAILING_STOP,[sl 4612.91],4612.91,0.0,3539.41,2539.41,Friday,9,2026-08-28
1818,11020011,3695409,3695641,XAUUSD.u,BUY,STR B5,5,0.01,2026-08-28 09:33:28.139,2026-08-28 09:37:46.417,258.28,4m 18s,4610.92,4612.91,1.99,1.99,1.99,0.0,0.0,1.99,1,TRAILING_STOP,[sl 4612.91],4612.91,0.0,3541.4,2541.4,Friday,9,2026-08-28
1819,11020014,3695476,3696236,XAUUSD.u,BUY,STR B6,6,0.01,2026-08-28 09:35:05.418,2026-08-28 09:53:51.747,1126.33,18m 46s,4612.45,4612.24,-0.21,-0.21,-0.21,0.0,0.0,-0.21,0,BASKET_CLOSE,STR CLOSE,,,3541.19,2541.19,Friday,9,2026-08-28
1820,11020016,3695549,3696235,XAUUSD.u,BUY,STR B7,7,0.04,2026-08-28 09:36:01.747,2026-08-28 09:53:51.633,1069.89,17m 49s,4613.98,4612.24,-1.74,-1.74,-6.96,0.0,0.0,-6.96,0,BASKET_CLOSE,STR CLOSE,,,3534.23,2534.23,Friday,9,2026-08-28
1821,11021171,3695683,3696234,XAUUSD.u,BUY,STR B5,5,0.01,2026-08-28 09:38:54.414,2026-08-28 09:53:51.513,897.1,14m 57s,4610.92,4612.25,1.33,1.33,1.33,0.0,0.0,1.33,1,BASKET_CLOSE,STR CLOSE,,,3535.56,2535.56,Friday,9,2026-08-28
1822,11021258,3695769,3696233,XAUUSD.u,BUY,STR B4,4,0.01,2026-08-28 09:40:49.573,2026-08-28 09:53:51.398,781.83,13m 1s,4609.39,4612.3,2.91,2.91,2.91,0.0,0.0,2.91,1,BASKET_CLOSE,STR CLOSE,,,3538.47,2538.47,Friday,9,2026-08-28
1823,11021528,3696030,3696232,XAUUSD.u,BUY,STR B3,3,0.01,2026-08-28 09:47:18.590,2026-08-28 09:53:51.282,392.69,6m 32s,4607.86,4612.31,4.45,4.45,4.45,0.0,0.0,4.45,1,BASKET_CLOSE,STR CLOSE,,,3542.92,2542.92,Friday,9,2026-08-28
1824,11021750,3696250,3697813,XAUUSD.u,SELL,STR S1,1,0.01,2026-08-28 09:54:09.979,2026-08-28 10:42:44.201,2914.22,48m 34s,4610.88,4604.85,-6.03,6.03,6.03,0.0,0.0,6.03,1,BASKET_CLOSE,STR CLOSE,,,3548.95,2548.95,Friday,9,2026-08-28
1825,11021749,3696459,3697814,XAUUSD.u,BUY,STR B1,1,0.01,2026-08-28 10:01:02.792,2026-08-28 10:42:44.316,2501.52,41m 41s,4613.96,4604.84,-9.12,-9.12,-9.12,0.0,0.0,-9.12,0,BASKET_CLOSE,STR CLOSE,,,3539.83,2539.83,Friday,10,2026-08-28
1826,11021752,3697015,3697811,XAUUSD.u,SELL,STR S2,2,0.01,2026-08-28 10:18:49.234,2026-08-28 10:42:44.085,1434.85,23m 54s,4609.34,4604.85,-4.49,4.49,4.49,0.0,0.0,4.49,1,BASKET_CLOSE,STR CLOSE,,,3544.32,2544.32,Friday,10,2026-08-28
1827,11021754,3697536,3697810,XAUUSD.u,SELL,STR S3,3,0.01,2026-08-28 10:37:34.367,2026-08-28 10:42:43.971,309.6,5m 9s,4607.8,4604.85,-2.95,2.95,2.95,0.0,0.0,2.95,1,BASKET_CLOSE,STR CLOSE,,,3547.27,2547.27,Friday,10,2026-08-28
1828,11021757,3697654,3697808,XAUUSD.u,SELL,STR S4,4,0.01,2026-08-28 10:40:38.044,2026-08-28 10:42:43.856,125.81,2m 5s,4606.26,4604.85,-1.41,1.41,1.41,0.0,0.0,1.41,1,BASKET_CLOSE,STR CLOSE,,,3548.68,2548.68,Friday,10,2026-08-28
1829,11023945,3697890,3703028,XAUUSD.u,SELL,STR S1,1,0.01,2026-08-28 10:45:12.678,2026-08-28 12:55:42.836,7830.16,2h 10m 30s,4603.27,4599.25,-4.02,4.02,4.02,0.0,0.0,4.02,1,TRAILING_STOP,[sl 4599.25],4599.25,0.0,3552.7,2552.7,Friday,10,2026-08-28
